"Data Source","World Development Indicators",

"Last Updated Date","2024-02-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Antigua and Barbuda","ATG","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.1268680783004","86.1689514933251","85.9767450019049","86.2448604390984","86.6088317380354","86.8355565557117","86.5134450949287","87.3681453822873","87.3626555349089","87.4862618758734","90.9190538791057","87.3253736808636","88.0833274222028","87.2463336122413","88.9583218290026","89.031148936841","90.3453131217626","90.6629423901492","89.8510705901187","90.3191510208522","88.8873623093782","89.7923468575423","90.0817031017651","90.3691475748241","90.367459307408","89.6624114350987","89.9751909083888","90.2860597726222","90.097006744291","90.3609877363501","90.3331495949345","88.1574941228597",
"Austria","AUT","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.1747216465133","86.1125345695701","87.0740506020572","87.5949237136041","87.3222327270918","87.0491337509237","87.6498407307168","87.991111493091","87.9218025856883","88.0474986947213","88.1622301340808","88.1024405673806","88.5484436422988","88.4976814829985","87.7421818219514","87.2373557504467","86.4790655956016","86.9162286897967","87.0744311837092","87.0709746290357","87.9185789210634","88.0964839701973","88.2951252344518","88.2759910908636","88.5126619200011","88.8455459362694","89.2109972153761","89.5859700485268","89.6437630388285","89.6638929678577","89.6394817864438","89.8091641268228",
"Azerbaijan","AZE","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.7775503356094","30.5514221982855","29.9316226337568","29.4637107499813","29.0855466984789","28.5523687407565","28.0331551408865","27.5803887057243","27.7329547862198","28.1104640554436","27.6114455907164","27.0347742761333","27.1906871880953","27.2856243662463","28.21545310731","28.1436382281124","28.032283107977","27.6792205017045","27.4354867341296","27.0572809787962","26.9439911787329","28.1729692298716","28.5443397479434","28.1293802370591","27.7880260860589","27.398436351931","27.5536077795339","27.6426442297529","27.6780179539561","27.8751384632311","28.2496779651821","28.9080188834558",
"Burundi","BDI","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.56205142391689","2.59356246261494","2.64637417568905","2.69027691200855","2.80541804242361","2.92779488372378","2.96546181489437","2.95298580948528","3.03797882440583","3.13225658897367","3.14203370716121","3.20720233326744","3.3552956612591","3.54476504458925","3.67979013944615","3.73618550263034","3.86131066775364","3.97656683837422","4.19475972846513","4.36441219166856","4.53151687131003","4.74552481077903","4.99051991537663","5.20278504566759","5.84045436273811","6.41141936623207","7.0270977677091","7.58357241669859","8.18514316040024","8.64497850495631","8.97258047156956","9.47747747747748",
"Belgium","BEL","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.4083750847303","83.4474118663606","83.6892529760117","84.1450310351732","83.6521385935325","83.7749747186921","84.4390320673745","85.0909746693544","83.986854916367","86.2251092763478","86.9729552799185","86.52444292295","87.257752712964","88.3318491100464","87.7402561007157","88.1890392665725","88.4577203665276","89.2315733133729","88.7155640811899","89.2064826007339","89.5203555252391","89.5087365840434","89.2924837546519","89.1420404728001","88.9247784497693","89.3675737650114","89.3164315141642","89.2581643890221","89.2640759614454","89.0550901319328","89.6546899063435","88.8983218461704",
"Benin","BEN","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8406113407907","10.941461219091","11.0701520296284","11.4698928733582","11.4760155318689","11.6981686840065","11.8597665415514","12.1248569164392","12.3206277744095","12.5387040398307","12.7463194786049","13.0405620389638","13.2600895660736","13.4415152707488","13.78504216201","13.9535641690834","13.9929782776812","14.0838115714582","14.2422462973214","14.4862502122799","14.7749976417069","14.9073363157338","14.9523674494599","14.9541468115529","15.2301918535055","15.5043732510658","15.5749078451294","15.5653781445408","15.6915583472496","15.5618416719468","15.6223193841314","16.7868067102997",
"Burkina Faso","BFA","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.45041056093989","2.4804805429537","2.49955216560965","2.55986115218477","2.56948731419803","2.55975570635177","2.58335790197813","2.61418526402082","2.59930419385993","2.68508166906792","2.75812919822334","2.86501447989865","2.96706906713795","3.12052095403652","3.2486481903035","3.40412493668691","3.91619030057164","4.50896660388517","5.15624899230606","5.80117199531454","6.54029074805045","7.31674059248842","8.14237954855587","9.07392080956189","9.54319044558727","9.88548971996543","10.222770729158","10.480683088486","10.7147060730671","10.832004333224","11.071541438947","12.0257237792408",
"Bangladesh","BGD","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.7822496378369","21.6822805461463","21.6188606733022","21.5795437307773","21.5529401015344","21.5557527454555","21.5780480860896","21.6446975845878","21.7311213561207","21.8663589369915","22.0477224095617","22.334130492824","22.5456570635823","22.5152754154922","22.5491603708539","22.9069973092533","21.2043817390141","19.6474554450642","18.2161079817841","16.9796536717344","18.6366697062869","20.381144675243","22.248091207108","24.2217853363455","26.2598809156416","28.3954605387559","29.9316792289238","31.0110042818267","32.1380360665951","32.2659489897112","32.8750084503086","33.1684178134562",
"Bulgaria","BGR","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.6548964559124","86.6431157745664","86.4318995340652","86.4166534400208","85.9321629163348","86.0501440818754","86.9232965766074","86.611583361516","86.8292880368057","87.0299231551807","88.2589886682028","87.8131622256329","87.6115106346677","87.4077811240028","88.9076211963348","89.9410079355221","90.5997300846078","90.1805569037527","90.1795784437671","89.9001198019365","90.5866347530971","91.1843872411863","90.9264895272915","90.6634701385108","91.1766285376725","91.0676170466515","91.2502835971428","91.4003024753099","91.9223230308811","91.7480732111323","91.7772854669566","91.6498858633621",
"Bahrain","BHR","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.9007139970362","98.8512436426204","98.8443010038207","98.7571102252877","98.6919982307222","98.6148045247073","98.5217552993678","98.4112035438358","98.3228786216159","98.2637071699043","98.1612097991408","97.7810082835043","98.0324592977827","98.6114360582097","98.0230659967351","97.771004735771","97.6087625918269","97.2954481426329","96.8877000605908","96.7752827958805","96.770796260922","96.7700035880875","96.7585836614444","96.7413548143224","96.796139049448","96.6969355786176","96.6061384419631","96.5222148636586","96.47626070679","96.4102776430506","96.4309012371073","96.0992011035117",
"Bahamas, The","BHS","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.3868093972268","90.6586216923524","88.510180744483","87.4682832961531","86.5783776900548","85.7408684771973","88.4284281286961","88.2274169602049","87.7899775950125","88.8823363847154","89.8078562020609","88.6194296711442","88.5725557235847","87.102119460501","87.7914882901032","88.4893287230237","89.065573381994","89.6572762792007","91.5585373046299","91.1775423934697","91.0621420183574","91.0103943395792","91.0665184578482","90.9272442153003","90.8063144582779","90.7799640268164","90.7510036430436","90.5992879155073","90.5627739665442","90.4039375060317","90.2783695497799","90.3258794655031",
"Bosnia and Herzegovina","BIH","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.6515870514817","63.8908047973244","64.3126630877391","64.8237567109563","65.4888665005641","66.8736575902446","67.9742939342949","69.4242820059192","70.2631246602496","70.5637287884239","71.603460921258","72.1215852040328","72.501566094666","72.8844108098574","73.0944890446879","73.3214292733189","73.5563063249106","72.4920269769292","70.3430455920851","72.0877958147388","74.4622700318903","72.4139387762646","75.9489021411462","77.7485915917569","78.2026126507298","77.171387318337","78.0852574618643","78.8871005721804","74.0635305263541","73.9801582614858","73.8385375348428","74.3140511040272",
"Belarus","BLR","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.4933582157252","97.4847852317665","97.397018744167","97.3510354525998","97.3061331947556","97.2390608152187","97.2664045933641","97.278460335685","97.3148404529902","97.3472377418856","97.3653747299038","97.403925625717","97.4554581994994","97.5372833104462","97.5949578235027","97.6572912372501","97.7151414108835","97.7996991739532","97.8114999316953","97.8376129989412","97.8863387803012","97.9055906939273","97.8653222311448","97.8256039977855","97.7910744580173","97.7741693680294","97.5042825089462","97.2179342482984","97.2173312973049","97.2103043615785","96.9524730250803","96.9252722278734",
"Belize","BLZ","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.2150757886112","75.374635095686","75.4757135703555","75.2111801242236","74.9257455150291","75.1342374757819","74.9477424749164","74.7570420798185","74.7408543671269","75.1754348658189","75.0657920578185","74.8772138711118","74.2840819824323","74.2109947285548","74.1131604037216","74.3192559841439","74.3130193120268","74.153928667203","73.5431056536198","73.0687507632189","72.8669141163013","72.0344466010753","71.6215927767935","71.2587946437782","71.3189630614377","64.9950140513099","64.2516982982002","63.5412502824171","62.9294099341298","65.8275442240206","67.6425112564778","67.8053175682084",
"Bermuda","BMU","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.5215900457877","23.5632577132706","23.6117559280314","23.709457659372","23.8251677278118","24.0274302872029","24.412287146355","24.5400293169238","24.6693081058894","26.8971690263643","27.378483123097","26.0794145189014","25.7965793592705","28.2865113298708","27.7198274007676","30.8818610333221","31.0345735042646","31.881276688671","33.9788552642326","33.1553798549338","32.3626512460125","35.6280579733968","34.6329688520073","31.9063985408666","33.3808903787018","29.4874884049062","28.6132394340534","27.7710737817921","28.786654278607","28.3998770309814","25.4665229210347","25.8797138053143",
"Brazil","BRA","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.6533909362117","65.5207971831041","65.5311480770553","65.5469456937243","65.7327035037711","68.2650141166497","67.5725865473329","67.6403511615921","67.2462930000062","66.5964975356672","65.7547984861085","65.1362588769925","65.4896538177787","65.9532320715688","65.1862473307451","66.3778404427946","67.5600660854718","68.4362407559416","69.5390237861372","71.0119466551998","72.4742350663209","75.8669121024141","75.7951754736569","76.2285019629157","75.4435124178468","75.2080604977448","74.3062666167093","73.4923626133809","73.0754305642514","73.0086044304154","71.7504646092639","73.0638721099565",
"Barbados","BRB","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.3501203162599","90.7790831007551","89.8705769565975","90.2268050077174","90.392606112384","90.4021040543794","91.6927045487574","90.9397952072053","90.679329492968","91.9719961032313","90.742810854597","90.6708887758618","91.0630155488736","89.7069512100827","89.6219730112761","89.5606785558939","89.459509372403","89.3251026285154","89.0880498343436","88.7983893108813","88.6347768071869","88.3961320440147","88.1196054254007","88.7110926756114","89.2699382790754","89.5766720202749","88.5080766228307","87.3567052829502","86.5835359082861","86.1980820771817","85.8273107645493","85.9635436201335",
"Brunei Darussalam","BRN","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.1128766478343","95.993499943965","95.8715228602731","95.7450600937054","95.6286670222567","95.5326064406076","95.3911806543385","95.2405662335506","95.0907444588796","94.9488156616603","94.7984879944631","94.664699524798","94.5411077168283","94.3977861440937","94.239717685269","94.0825618455001","93.9053752640364","93.6961183632936","93.4187806213412","93.1717276912958","92.9649252229897","92.7230294559743","92.4344452661762","92.1807756650108","91.9452637441928","91.7264154497169","91.6149455370274","91.4659458415794","89.2825509300266","89.2888070350901","91.1708320262121","91.1425899313397",
"Bhutan","BTN","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.5334773218143","21.393339376317","21.2838003631545","21.1582268458174","21.0947116821034","21.0118078880848","20.9482250002783","20.89472388962","20.9309028027956","21.0364034215238","21.1514872738424","21.2384528932869","21.3981170492317","21.4899401848831","21.7244632036708","22.0500096918007","22.037316431512","21.7463856934005","21.7023943296741","22.2532293794413","15.8462405363232","14.0562878906703","14.2297852260914","14.9572682926829","14.8357004664277","14.9695232593448","15.3515756256483","15.684793011391","16.2191002367798","16.5064880034881","16.8297146074533","17.1157816718725",
"Botswana","BWA","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.2349559266844","63.2508745313891","64.0510565772086","64.7142265731541","72.3504941731819","77.8684534547433","77.3011284155554","76.4561537401554","76.0829183848129","75.5187879278623","74.5114226875995","73.6502681044402","72.6322756087019","71.6645023105205","70.8681274236909","70.1184555363631","69.3511178519666","68.2627949428707","66.8423694779116","67.6530471866832","68.5612930226996","68.6339897465383","69.3380179231995","69.761982667271","69.322737039121","69.7878609643814","69.7207196355832","69.7184954795857","69.5914877057155","69.3836378573434","69.4753434258121","69.6969847535905",
"Central African Republic","CAF","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.84445401811164","1.8942862641511","1.9179778898347","1.91065843801288","1.89729451281745","1.96304373120939","1.96260831573582","1.96687315743641","1.94194715491722","2.04343778160956","2.06948459160203","2.09226354951648","2.28243006128905","2.2755315790984","2.34145650284048","2.3633769976611","2.39160352977715","2.45304500275898","2.41448057610776","2.41769644373172","2.42655699177438","2.40212535815949","2.64604732485677","2.63666516522665","2.59117939029296","2.58033938652983","2.59180631821973","2.61635912971633","2.68504178919187","2.66371097159615","2.73446797302865","2.95222777799191",
"Canada","CAN","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.9430190685091","89.4146682149408","88.8019460971453","88.5642728295372","88.3785519047546","87.7750122805191","86.7792818791318","86.6703144936465","87.0878483335918","87.6606017071942","88.8099843923628","88.4860911785065","88.5909017096991","88.7096501048537","88.5076425682304","88.5993112119611","88.5630640008721","88.5868294659154","88.1130504643081","88.4501484190526","88.5084560707203","88.5212888343656","88.210988976382","88.3093563028129","88.06990430589","88.2592160879485","88.0760140438346","87.8814412092447","88.0577083111569","87.5492913030621","88.9863404235985","89.324137085325",
"Central Europe and the Baltics","CEB","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.55924790476","76.1784792653822","75.8962992341243","75.7282744334846","74.6810302396531","75.7190102436246","74.6750541192119","74.9804728852842","74.9241845531477","74.5544230543349","74.5818992823375","77.0558293215014","77.8461630394327","79.2385400058544","79.7349368490963","80.7337766386915","81.2689235286643","81.8996386210088","81.7119705152757","81.1084106033953","81.4258465353646","81.7669449844169","82.3227994977112","82.8468501620759","83.8165493561902","84.7168084029359","85.0546559980365","85.3834028539536","85.8945381119252","85.8046005571725","86.5194165358422","86.4690141770229",
"Switzerland","CHE","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.4441846944791","83.6147128087325","83.7513359029096","83.8769270913195","84.0463508443462","84.0971150529792","84.0413167752749","84.4536303327632","84.5409828104421","84.7089307206039","85.647702142875","85.7678960513392","85.2989709380205","86.869885452002","86.5812863955921","86.5015921967428","86.0759601965576","86.7873498620781","87.0619075506474","86.9443906059064","87.0068422835932","87.0487408857465","86.9064381135537","87.091912816774","86.896270461038","87.1334428275429","87.251158293678","87.3785543847737","87.6616271906206","87.8292212228091","86.6589595585533","85.9575974422127",
"Channel Islands","CHI","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.5074831486348","86.5922421948912","86.6863451659894","86.7992489558187","86.9238325525163","87.0403769001435","87.183641141952","87.3373408769448","87.4836578820615","87.6591410626379","87.8118341255532","87.9094549008481","88.0277096082756","88.1509972393685","88.2853403141361","88.4094596281043","88.5393258426966","88.6122623110678","88.5672505893939","88.5566673594822","88.5819353270119","88.5670084329309","88.5746366036476","88.6118213265153","88.6697165943794","88.7294722693004","88.7982302410435","88.8612672674369","88.9201224603396","88.8361245363606","88.7673818313025","88.996282527881",
"Chile","CHL","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.2681765211159","73.5767871773863","73.6427353201444","73.7623368976939","73.8477181124595","73.8948520163476","73.9187078305313","73.8850898084302","74.0880216100894","74.2644898288238","74.1708663421716","74.1856105668805","73.9947664267322","74.6532725418212","75.2960962926599","76.0240310321718","76.2497129658118","76.3157770998085","76.5153892829494","74.9881334736804","73.8506899501418","75.052373434678","74.8327953386948","74.2736576476404","74.6533256774619","73.9363885161644","74.1492786180475","74.3269954589313","74.6883436584948","75.51742540582","76.0339110387649","76.5613772535968",
"China","CHN","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.3473814507901","34.8678245621923","35.5776101888159","36.3766938471145","37.2378578449732","38.0815544873267","38.8336525377041","39.5461424052947","40.208648599917","40.8649140593817","41.5560189348782","42.2520522235722","43.0046386321894","43.8245657925788","44.5491369270592","45.3217239772567","46.1818276676914","47.0931854518219","47.8508798501987","48.6755828957791","49.4598729858612","50.1115838460659","50.6687813525531","51.1605300185003","51.5154878334357","51.8855478021796","52.3083495717519","52.9885140313138","53.4989814412843","53.4186171923835","53.790798206746","54.5369262150319",
"Cote d'Ivoire","CIV","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.56902748738108","5.62178937004341","5.69580211110141","5.78332724318126","5.86380478206227","5.91863574873829","5.95367430729259","5.94237265563428","6.01355951108068","6.09645264150086","6.19347905848015","6.40820785823181","6.71587111298523","6.99315604760166","7.27875917069174","7.58787693627651","7.93667692201261","8.2665378792223","8.73481529855059","9.19088758455417","9.80178206142009","10.2990604816596","12.8438107738335","13.3571606381775","13.7927916252682","14.2502379526911","14.8783121753959","15.5257926030414","16.1698753905846","16.1912912742059","16.4930155283857","17.0553777094897",
